CREATE_2D
19
-45994 83141 -47519 99654 -81413 895 54132 24509 16754 34409 -42855 -8883 -85471 -88351 52553 -46073 44029 72286 -57234 
98975 -99812 78886 96952 -37741 92154 -88067 -27333 -65185 -81553 -65797 -7020 -37542 92888 -16667 -72249 47671 -78024 99392 
-82705 98244 -25597 -73025 43162 -63089 -72796 -36305 68982 -23145 -71356 982 13952 -97311 3889 -99823 -2601 -86305 44903 
-18372 76495 -43359 38661 -2789 -76028 -47991 -90605 49785 98506 64064 -67246 -3879 -58608 -6154 59198 -61155 -52386 -35006 
96280 -14795 10672 9555 61462 -7065 -44345 -67854 93627 -34936 -1420 -88038 13997 87855 -72605 -22153 75032 -85003 -11790 
15469 -73207 -21040 -77320 -48461 -21172 12643 87111 55260 75623 -32973 -57360 55677 80390 32109 -84587 6307 -69237 68514 
-44469 55343 -7390 34160 14520 -51216 -81016 -30301 9364 89712 -86557 18221 -58802 60195 75233 -70325 -76906 15226 -53480 
-70040 98986 -94001 8275 15530 21512 6098 88499 -82844 81662 62244 -82824 -75132 70178 -49316 13650 -34510 -74521 39988 
78731 10775 3414 -66128 24149 17897 54554 16652 23189 -91473 -31854 48795 -85486 -19192 -14536 36744 95557 -9757 37416 
61896 -54804 53637 -11984 38760 96805 5195 -1794 51360 -83795 96726 54128 40221 -39778 45276 18455 2752 12780 -26057 
-68521 -72161 93652 -23395 52361 -20950 68872 63570 -9317 -88101 842 -64054 -66295 15293 -75537 98791 15940 95425 81005 
2911 -84527 73295 -43706 -80414 -27991 -47889 35651 -65400 15281 -93429 78959 -53013 18692 -20921 -73894 75077 30305 12251 
41558 -25137 41548 -89237 43633 60309 10549 -97730 -23473 -19086 17812 63367 51542 -50890 70588 -53979 -16143 -31114 -38887 
-93353 53751 -51788 41437 23443 -75499 94292 -88455 29642 19125 -2413 -48323 50001 -70365 -40783 -99980 63614 711 -33949 
-19611 -55132 40469 -24356 -87924 -94078 45435 85973 39623 -32806 5934 8801 -49409 68661 -90248 70399 -85627 17555 32567 
-66594 65663 23783 -55904 64285 -81406 40918 -1918 31922 2315 3633 99428 57316 12474 63684 38763 -53498 38522 44175 
23020 -7175 -18085 94357 61418 25214 62341 -32284 -68221 24599 37149 18923 55183 -98303 71924 -89724 -25444 6149 -21654 
78235 25260 -39077 9022 17575 62882 6343 34866 -12301 -52288 -91451 14725 -2546 -57223 78479 92930 71522 60290 29146 
-92644 32981 -38045 18835 28682 -93496 18219 -77290 -99162 7193 -26073 53917 -61308 -11837 -54753 85387 -53419 -62396 -31611 
DISPLAY_2D
INVERSION_2D
SORT_2D ascending
-77524 31708
-51598 50219
87084 89775
-10647 68242
57140 64972
96177 -99780
94760 79041
68825 -99707
36482 20680
10366 1335
4111 -90254
-41034 24614
64981 -7141
45445 85349
-30685 29882
98990 -68671
46827 -54181
80138 -69299
98730 -19512
-78988 -98597
-86271 63921
-20780 -97169
-52615 -31292
-21372 -53185
98887 44216
13002 -8084
87050 33308
-28194 37879
89921 -87246
62299 -18176
987 -94361
-53091 -82808
-20548 -52649
-18699 -60675
-8026 25277
-88645 86535
25073 79085
-77491 -91137
93922 -3681
-79063 96197
641 6338
-8659 -11
-22314 7489
31876 -94443
92876 96002
46390 -7968
-60768 40739
-12885 97336
60389 -49062
67519 46530
-372 82211
91038 76668
-79652 60963
88701 95374
43788 59163
72484 -18013
-41907 -48765
-80600 -57068
72067 -72997
90758 3835
-46432 66666
-27403 80859
79529 45397
-35944 -51667
62239 -99026
3073 -88440
25416 9859
34985 -61592
22092 -76304
-41798 -71306
-30593 50093
74332 25158
76870 2145
37659 90636
71850 -61353
58634 -81379
-28269 -35456
-84897 -99631
-95149 -71557
16375 -48537
17632 -62292
-79775 -20663
-96002 -28648
13281 -17581
48067 -29197
-56831 77638
-68383 -31762
-90162 16454
29165 37212
-98141 10635
31004 43462
64008 43371
80769 -38076
-91475 -86355
21983 40946
16986 61189
-60952 28934
88541 -38407
-33030 -19765
41387 -33017
29147 76657
96864 -48385
10691 -65856
-97521 -18866
-70197 28118
-91150 50267
-72074 -71242
-88126 -45599
-17045 48940
19597 -74483
26637 -27864
99187 94096
6124 56438
36826 54348
-44071 39737
60509 95030
62133 -28536
-48234 11054
-66148 48033
72278 31052
-76326 -17901
-15215 -24351
49712 -15998
15815 -51568
-50546 -92950
59519 56240
86972 68198
-54889 -86612
50460 -597
-83469 -80141
-4289 -83265
36430 36400
75455 -33071
72765 -19822
82994 81798
-3986 -76808
-28660 64752
-73818 98678
51198 99423
13972 -70998
64899 81774
-78732 52270
-13230 70847
-51665 -91865
85164 -54667
91860 3214
16402 37479
3557 89831
-43619 7571
-99099 -27720
-71643 -87099
70806 -81092
-48921 -7922
-39572 -12669
-80110 60767
-882 35673
45884 35273
-92845 61513
10757 -57308
41706 -22982
-94171 -92282
-50924 -4389
33515 -67069
-92372 -42056
99275 -72730
11764 7914
-50436 -82978
83184 -26728
88397 -91916
54536 -17783
53717 97897
40593 -33572
-90820 -59724
32755 58606
-61047 45007
-43776 -89565
-22052 -79692
-88616 -92206
89995 71160
-2014 -1288
-64106 15595
52061 -53993
-22177 96261
94566 -8748
49775 32295
75554 77522
87706 68219
-54494 83242
-83158 92240
23326 -98456
-11262 45988
-47041 58596
-5025 -30205
89901 -68580
-93535 52600
9318 -15631
-43047 98933
1894 -27519
-37627 13827
30565 89479
-23921 -99367
-35620 42470
70133 43382
69657 30322
67080 -75339
33063 15837
-63857 52654
75707 75391
-71000 -39248
84500 48145
-15011 52689
-99393 19049
51602 -65996
-58009 -32066
-67716 -55014
67009 68110
99026 -24139
19233 33745
-62865 -40670
-68517 28732
-13658 -21368
-58173 88750
-84805 36652
59612 90986
-58441 17267
-46576 82264
-86429 62105
67682 -82385
30937 -65917
64642 15740
39608 -99075
86470 67272
11426 -72682
-85398 88814
-76834 -51094
-32369 65630
3718 5717
251 77652
72871 -72210
15191 80568
-58715 88381
57542 93444
67077 60864
-69228 5031
77913 37714
-30580 47829
22932 -4537
88422 -38278
-42463 34997
2040 -50536
14256 48195
98958 32249
-57635 95153
9604 -73473
-98725 94536
36077 5094
-69431 -7562
-75511 -32410
-48924 82201
27660 -23038
57079 70344
-85532 -66361
-72592 5264
-50255 -3829
-14364 87623
-61233 44309
-41201 -22309
-7873 50146
73441 56993
-35060 1635
74289 -63391
-7494 22163
71582 28281
-73579 58688
-9609 -36401
95087 74118
31653 41430
-20744 40875
47586 16600
3172 -96790
-42047 74989
-24870 13408
39672 35607
29150 91360
99039 25515
-33334 40253
13469 -67331
85992 93879
96857 98891
-9724 -20572
-37771 95547
32261 -51065
-36768 30319
34884 -26143
-29027 -98044
87377 18755
45568 69574
14024 -12449
88155 -48337
18811 9477
39651 -60838
2858 -58784
-59242 76114
-81305 -22956
74701 70994
42482 86248
-29287 88160
18167 -81506
-18535 46394
62502 27426
-94802 -62298
-58641 29055
-31580 -76709
61664 87110
7498 -3258
67388 64789
-62068 -34872
9137 30039
46531 25096
-83570 91915
37268 -46529
-39092 -54129
-95521 93070
-97077 -30741
19759 -78131
-10942 38851
21994 67996
30525 -61897
15809 -98819
64374 2374
4330 60918
95579 2777
-74154 3239
76343 -32245
-11296 49939
77254 14464
-45357 59137
48063 80750
36395 86672
-67037 8125
-38179 -91076
-71426 13717
-76608 -79741
29453 -16687
-35482 -96845
40000 31405
82708 49560
-92283 -26974
79541 30119
-77586 77658
-68946 -32155
11323 -81914
-15729 -52962
77366 89604
59821 -91773
-68025 54601
-40017 92815
-72407 -47562
-58325 -37219
53984 -62687
-73472 65223
-64154 -44462
-73176 84278
26959 57329
-28817 -34836
67283 35652
-14054 -4757
-52348 396
-52214 7412
-26454 71293
-37275 18962
-87180 18444
-23566 -78683
26809 -73777
-99115 -85137
35289 90322
-99757 -6517
91767 -11776
-88390 -32513
88368 49852
54459 -97313
-53854 -85702
-14500 9260
84009 -63204
-92695 -85274
-12526 -38892
44052 -36844
-74854 36544
-19138 47527
-85480 -23375
-72479 70572
-53127 -45056
92616 -67323
-37470 6698
71636 -39675
-16548 -60779
-10810 96353
55215 99528
-92054 -33997
96498 -40026
26203 88545
53568 5807
-86842 -54804
66899 16212
67382 -48289
-86840 -45481
-97203 47557
-43097 65632
86959 54053
68280 -69478
-63020 -30388
-87282 436
61448 -96353
32984 -86355
32764 92038
-73559 57402
1815 -69008
25089 14944
72816 48958
94475 -31385
65127 -47138
-8515 59174
-48873 86352
-63361 61604
-65204 79261
-51993 -57525
-81462 72037
-41709 -55416
-86510 52867
-50025 -51344
-96160 -8170
-53597 23056
48870 20800
-28411 -87637
-51393 -64558
45213 20027
-20614 -14479
-81119 -57539
53837 55080
91734 19516
-15460 57251
-98448 73491
21368 78197
-64979 62861
95838 -49546
31788 -57684
28442 -33749
2522 -69287
15638 88349
-93761 -51396
39188 6635
-16073 -70402
28705 92522
-92902 35543
61280 -36775
-7214 -52250
8390 -56020
81855 -72270
-73978 -62806
-81510 -24917
66731 -88636
96931 55737
-11001 24074
5494 81429
-62039 -6881
-70644 93314
85524 -39753
-59246 -66600
-26166 73248
-15510 57814
15517 70741
76818 30624
24063 -23039
-66464 -18212
64884 27702
79402 -20821
-98322 -82860
-26732 -52159
-98108 -13650
-23358 4711
-93817 24111
40099 -19936
77069 -2540
14432 2152
-95689 62178
65780 -4959
96327 -27066
-88914 36235
-89920 -47365
59284 38430
88983 -69759
9113 -88201
57642 88316
27221 5847
52736 -91956
-75478 -70309
-63583 -8040
-43314 82200
13591 26209
21491 27864
22534 -66947
47154 -78917
-24591 92242
-89964 88351
-2829 -7153
-12568 -25868
59082 91549
-21931 -78018
61582 -17121
91318 -71434
7407 39030
89556 -16122
48504 -17892
-97827 -85498
-68382 -37620
10023 -78663
64350 63238
73306 41822
91834 4842
-4541 57540
14862 -32803
-35855 5541
78703 24718
90497 -69627
-41063 -30482
68163 -26598
-25416 56692
-82914 47670
-78146 -82944
13529 26192
-26607 72968
-37376 -77720
-5833 -32677
55131 32843
26182 -49475
-11485 97418
-20692 74791
17053 30804
-44384 -78517
-13713 -80169
61268 -91403
-48905 -10894
98633 -86937
-26020 -55060
35137 -67077
-87929 -6110
-87290 49980
29502 -30654
80250 -43016
-53809 -85497
-61595 94179
-38309 72868
23303 -9928
-48527 -51548
-95261 89279
24003 -27100
-42266 -25662
-65175 -72090
-86219 -6675
90512 -8700
8800 -65398
-51272 60385
-75162 -13980
-98613 -40792
8083 -67547
94173 53035
27062 -37827
29817 -20983
691 16755
14205 -25044
-12360 -89121
16879 24136
23375 40927
-30710 -1909
15736 -49876
81789 -3421
-21714 91107
-26554 60345
9561 -58251
-53792 -66452
-83260 -81190
63768 85711
75361 -82542
-12912 -18295
-72906 -88755
-16293 -6921
38883 57785
37657 -79053
-74642 85165
58152 -25826
-29048 37380
79065 -72545
-32648 -16066
-69519 -1283
-95982 76916
56216 -41526
-32220 96209
1240 -34710
86024 43403
93002 -74829
-26869 -87235
80041 88538
-44962 -44699
-62395 35954
61521 87819
-4925 86728
11727 89761
-86368 -42207
-13614 35045
-96206 82876
-41952 24101
-16130 12722
27055 20139
-18716 11681
-15382 78672
-97647 45438
43766 -40703
26159 39300
20854 -32527
11658 -76144
89558 37466
28600 4584
-2901 -23745
-14620 16711
-88146 23397
29104 94293
63562 93629
30204 -71092
-44276 69416
-75105 -30811
44131 11357
-6252 -35910
-25927 54145
75732 -15451
55897 6622
-3665 2825
42395 -99870
-93159 44768
12614 -34420
76463 -85844
5469 -30497
-26086 51494
-89148 54142
-76054 4899
6950 38052
-57605 -27460
-46371 -72281
2391 -79150
-35207 32640
-69893 40563
18545 -19769
65066 -3281
-99958 71528
-48471 -31937
96261 -71181
214 19213
-49630 -16947
-69130 25118
52090 -685
-70830 44424
-62078 72004
-34556 9622
-67321 10043
11832 36728
69751 55464
86332 8468
89868 -77817
-32748 1764
46802 1037
9654 -36825
-35134 79481
48457 19991
-25682 -32030
34353 59472
44373 -58452
-82151 23830
-31801 64370
-80569 -18042
-1865 -72977
-47573 51965
-73123 -33588
56527 95279
-37235 64191
69990 -19027
-53041 -64385
-27663 14326
-35729 93361
-84232 -50169
42089 -72676
-45629 -73280
-42764 -86071
-79759 -98028
1160 40807
69217 78071
-12749 -4270
-44696 -82659
31071 -2533
-90642 -99495
-4113 72690
-91103 -52769
-76257 1785
-11785 -57582
-7588 98386
83380 86271
-32194 42472
35714 22138
-88545 86854
10627 78771
-47205 75005
2609 13983
-85894 -16405
-37872 36162
29680 65660
32287 -93793
-5579 21677
81954 -53658
58480 -77734
76311 -96501
70816 70873
36539 -66124
-71851 -73131
-45640 59504
87523 -11031
-44938 -75312
9471 66994
-93373 38124
65884 -66224
474 -52269
44547 -33587
96703 61151
-12463 77139
-87453 -79622
64434 76483
11040 36950
98286 -56294
94871 29335
-34642 -9305
32069 98440
51969 50434
-3038 -78367
-40872 46265
-48387 -51168
-26273 29027
32874 -63005
81145 -72167
-7180 -76328
-88003 47740
-10555 3136
43268 6756
-81481 78465
-56347 70825
-4523 49383
-73667 -12791
52905 4429
-41334 13570
4252 -70947
-7501 11041
-13069 -79893
-84100 45209
-59997 77647
-22487 -10209
-25204 -19002
38330 -7148
57739 -52503
-75285 49559
33013 18206
-70415 -10263
-96632 -48455
-66121 -9869
-40405 78486
-63929 -15276
59236 -93292
-17210 -74061
73988 -25481
-74423 48961
66605 -90321
36763 52279
93321 20447
-2713 52817
46465 2154
-89037 9931
83938 54833
-23581 -68639
44657 -18158
62955 52643
52555 -98746
-68678 -70289
-41387 -31943
-93159 -20242
30164 -71686
15550 -87737
-55144 -67712
63105 78952
74203 27337
-45663 45869
-81613 -57622
71840 -67413
-17412 65496
71143 -68043
-29613 79277
66146 91840
-4541 88400
54185 39286
-45370 5319
33863 34949
50677 56087
-68087 96634
72563 65830
77199 68978
6438 71700
-99385 -47799
69698 282
-77210 -32319
16086 45560
95579 -27446
42879 -70480
-64181 -1486
79409 80561
-35031 -99898
55452 -68634
38365 64538
58961 62304
2380 -6099
20551 24648
-46438 -68231
-47829 14062
16973 57511
-97923 -55182
96231 58353
-84162 6222
-17053 -95536
-40225 -62995
94116 -33248
91552 1823
-42087 44049
55484 -14189
-57453 85760
83613 -1007
97712 -32085
-64444 -69801
-82270 -68849
-84425 -26299
82345 31361
-8815 3856
-60602 35726
-21585 8450
16977 10293
-10092 -9358
95460 -55496
92757 -31882
90128 -4240
59065 15889
-68426 -68145
-16115 60082
64695 37476
-41996 -54891
7169 90151
-70588 -42022
-11831 21218
32218 29185
97532 -97773
48259 65289
-55938 15747
66445 -14489
-18775 91415
-64674 15904
-31239 33601
54934 80136
92677 35087
-87335 -74359
-48121 -52887
-46819 21124
-31609 -1862
-29059 -47777
35809 -67064
-35518 81698
-54712 3942
80026 49088
-41185 97475
-16807 35030
30205 60703
27711 -45469
29023 -3864
-12227 39806
52073 -90690
17366 19933
4737 -68207
-64666 -7297
78279 -41986
-79911 35499
44987 -70241
38854 -89758
-63448 -98293
14875 -23839
-11250 -33330
20434 -97735
-16972 80732
81344 -48064
-43745 7388
99068 63527
85118 90797
-50759 -97836
-69978 40477
-76439 -20415
96614 44016
-48500 16937
94075 95229
-80946 27155
80420 4054
-79460 -37869
154 77015
-70108 83111
68885 37881
19461 -72949
83182 76123
-7487 66217
14436 -68587
89535 20351
-69093 -2168
64618 92690
-35400 33816
82644 -27680
14305 -93034
-86084 -38459
7295 -31671
-75559 79897
55384 -5895
99730 -36858
8774 -75863
-50198 66197
-69423 -78479
95721 -19834
-28876 -87632
-56810 16893
61420 -11705
-39587 -29207
703 -42464
29684 -2208
-45725 14326
87635 81821
-38932 18283
-94351 99530
-44103 62157
20179 -96509
-77596 50778
10808 -27564
72174 72181
79756 94222
-55061 38818
97180 -98050
-53985 -29605
67628 52986
37539 21108
19051 -5473
-54089 -84688
93702 29662
44183 -23444
56089 2861
45457 -10416
-12312 -96992
1916 67822
3027 98665
-99698 90354
-64697 3951
-685 33140
39056 -3302
61705 74953
-81010 8802
-23152 -36882
91000 67078
-37070 55662
75536 -13138
-96955 -54148
10865 -56041
61847 -81461
66731 -87894
9094 -67636
-57136 63379
-77279 -4289
78033 -82282
-74924 -16634
12094 46424
-33595 -70258
-30968 32103
-71116 84212
-69644 -67105
89793 85185
-28765 78464
-1423 83779
65207 -93962
-64078 -84777
63713 -93412
-49432 -56493
97654 24079
31440 54902
7057 13746
-27492 34927
50027 90217
18191 -87
-27139 54739
52414 90847
27663 69852
40085 -28613
47081 55951
24326 -52523
-68761 8122
-12125 98296
-2652 -13182
30909 50057
-19713 41791
-67038 -26479
-81789 33646
-87838 98554
16548 38297
42188 3825
-38991 97009
-83170 78
58956 -99870
36233 26336
34536 -63542
-59661 -13767
90863 76134
-21717 55336
55454 -93317
97789 40942
94323 -9509
35592 49671
-60845 -53926
64024 -47903
-69618 -15370
50142 22603
38807 85855
39304 -74632
9206 -13982
94289 -13458
-91444 65786
-41124 96923
24043 -68119
11187 88172
83186 -41695
-4195 -16168
84418 39546
-5999 -873
56289 67206
99328 -78631
-74076 -97107
92338 24627
17492 22873
19855 66617
56203 91993
-74924 -11823
-28878 -23247
81022 -61374
-18379 -65882
93185 68214
-48925 -60547
-13255 -16142
-13689 67325
-68469 -85609
-70157 -25251
17940 39665
-93070 -62583
85143 -57239
-13553 -41316
-89125 14395
83876 -48526
-43849 -6720
72224 61084
90993 5036
-98204 55303
8312 -11291
-34131 -77710
2603 -62426
76256 15312
95200 78134
51068 -5142
56997 -10538
-16941 81672
-95989 -50440
-8512 2811
-80130 81048
-98654 55284
-72915 31923
-65700 24126
-24459 60785
-81863 -93938
1617 -27209
-37304 37185
-73266 -27698
3020 56930
79713 54702
15727 22373
-31091 74364
-704 2823
68666 37558
-62118 -88537
8807 -26525
93537 -58220
43294 68350
76442 24376
-34243 47446
-88234 83743
12242 25562
18244 -83176
-15266 -90612
-63795 -98577
-11405 -58899
-65128 47217
65217 -57147
95483 89271
-22027 -69815
-93828 -98599
77274 239
-96604 -45627
-29874 -5365
-59753 85717
-99826 -98400
-20257 85861
38591 5896
-16562 -68677
-97738 -84544
18827 -60815
79944 -44163
52373 -71394
61526 -7821
55873 -14959
-37634 -44231
40662 -95923
-69576 -94506
91568 35757
-3665 -63040
75144 59197
71632 -59919
-95685 45078
-46321 36326
-67825 -53351
-74063 94080
-35540 45045
-64171 -45624
4271 -98405
-21590 -13998
-14333 92737
91199 -99018
58687 -48539
-20346 -71171
-66836 67040
16809 84426
53727 15626
7291 31396
-59799 -88866
-69226 59475
59874 10764
94899 -84242
-6335 96083
61161 21157
25706 -75084
49149 -99550
32975 10793
-19364 -37417
29984 -40677
4043 22150
41864 -61781
46307 89524
41065 93703
-62416 98525
98060 97038
-44797 -15476
55147 -5980
-68631 -27657
50548 -68007
-2935 -90032
-52676 32815
-44212 96268
81502 86157
79522 30824
-7994 -30618
85784 69248
-72466 -67577
-44812 53959
78419 56650
74742 -77714
16176 66354
-5952 47131
21866 -83214
-12269 82540
53103 -16226
-60513 91165
-53702 76346
-67959 33316
35434 18811
57859 48360
11663 35433
97256 46330
-67170 2420
-71618 -93194
99279 88657
15127 -14954
-67684 76742
24164 -73613
32131 7464
-56844 49603
-68782 -45931
64275 79175
78646 84075
27010 -27364
73848 6910
-68802 -608
-75666 23677
-71378 97723
-2012 -64438
66150 8694
-8532 -32562
-88388 -36005
14294 -43076
95090 -49450
-24530 -47827
71472 67641
-10922 3415
90291 70212
-36991 3905
78610 8816
28963 -43805
-41803 -29600
-81318 19228
5982 4124
-16262 72938
91549 -60577
-78969 50777
56225 -80082
-97903 -40363
87652 -6822
-26186 2147
-66970 37825
-87891 -92627
23020 -1908
65970 51815
81925 -92981
-3579 63907
-13419 17903
53033 -87039
74515 -37391
62752 -63197
19773 -93554
21998 -58236
-77364 41412
72444 -34740
-19952 88426
56369 67804
-49006 -81935
46205 27222
88215 -230
-10 51602
-4618 -48468
36091 83192
98107 -21903
92553 99787
74780 23373
268 82179
-21914 45529
-19085 -86511
-70847 -73133
-2484 9962
-79395 -79298
76980 -89961
-94913 24447
31635 -77685
-56855 26641
88525 73393
3410 -71379
-26172 50241
-9800 -98031
-6850 45969
-91466 -24678
-50695 -11307
6280 -58956
-11770 -22401
93151 -34248
78685 21181
81218 -50187
5068 45341
42207 -37200
-65303 51313
-42460 -53757
-20540 38055
-75236 -98848
94852 -5070
24123 35317
-34740 13256
70770 81070
-13990 17370
10838 99775
-8911 15034
-13411 -91546
-14076 -84231
44596 61160
24467 -66120
3572 87887
38483 28464
77136 -57662
77597 -69355
-64458 35711
55969 -71439
-28436 20023
-196 98430
-68109 13624
52292 89982
48763 -62277
-92595 24225
6864 3600
46202 -8644
77411 60518
66675 63128
-80594 22773
-72483 -49382
68476 -26185
54587 84348
51311 45655
-84986 -24528
-82322 81397
-60706 79212
11411 -4036
4727 43983
30460 10506
68008 -58718
29261 27688
-3516 -81280
62911 61677
74084 28987
128 -62129
-86286 -68594
46336 62298
31443 9016
-67162 -141
13655 76259
42270 76017
17968 -45144
-92055 -74439
-42558 -24854
-50410 -64898
36276 4621
30886 -79014
4805 -99212
-50836 -87609
21302 77958
-48833 3026
-43655 33230
36082 -56643
-95980 -88682
-62964 76945
8416 45152
84334 5166
71732 26943
80837 15809
80210 43381
78091 -20348
-10208 -29427
26108 -18509
12308 57184
-91926 46081
87986 17146
60283 19460
63166 -99677
-6395 -68457
68349 14600
-36605 -82187
-5576 -88800
-80586 -88758
90571 33780
47410 43743
-43424 -78203
45738 65677
30036 62232
-62783 14581
20534 58016
-69669 98339
-13548 -44870
82875 93935
-11070 99279
-1623 22533
93725 76344
-21713 -33951
24847 32131
-41412 88551
-8009 9554
20878 -59916
81494 -48223
-69431 -24342
67267 43806
-64239 -34756
-78434 -28151
-53485 -30682
-21851 -77478
12204 54989
-9232 33552
-61299 91929
-83000 -6976
-15155 98206
10095 5904
61365 -80536
-52272 80593
39949 -82458
-6474 56181
-15013 7372
27923 47550
10011 -69603
-18559 40290
58978 -698
81352 70135
-43621 -20843
75255 -1547
-49307 10841
-60101 -92710
-75011 50832
-31069 59622
76576 13519
-19997 -37957
-70222 10997
15978 -15097
32897 -29072
-43070 89262
-76185 -98666
63089 55447
-45229 -51897
-54443 -5197
-82234 13768
-25682 -9974
-90477 -63597
52979 98415
13495 -16290
45135 -67592
76123 92309
-68915 -58748
56460 20696
-37005 -54133
48233 -29656
27 81805
39032 -43394
76583 -89644
-86358 71710
16406 59520
28278 73938
-8680 33221
-42784 -18140
36193 10123
-83659 -51798
77798 70846
-39561 -82535
12129 10680
-48298 65126
-81723 -55235
-73569 62770
-76697 78359
-74055 -76148
-3795 92994
94676 26113
-69275 95384
-70389 -40080
-6465 22654
33869 6428
26196 -43422
-14879 -93499
-50152 30882
-18466 -57009
77859 54712
15036 -82873
-88679 -26195
-55623 -20996
-34997 68410
4893 -2035
-2273 64450
31604 65246
71011 -97128
-59344 -18370
-97146 36544
-91772 10797
94334 68470
-40493 -58450
45403 34010
55027 -10936
-29999 -93101
-35354 -93613
-35475 1429
87009 -83413
11506 78451
10072 -89711
27804 -28159
-53948 80515
2755 -90928
60482 52652
-39174 81789
-45727 -92578
-50014 -90283
70340 7017
10177 29734
-3522 -78656
17669 -94465
-68016 99328
-68677 16309
-30113 -4497
81524 44235
74255 43370
-38667 41104
70625 5839
-25124 61531
49261 -40971
-93962 65323
30685 8414
50251 -27451
-1854 -85467
42280 82428
63232 -43147
-62389 -50608
-47713 44075
-13378 -5149
3331 -8452
-88066 -28314
-27228 -23042
95133 -30570
56018 -76421
48997 63231
85267 -31241
-33098 94331
-85940 -53525
-39822 57267
8577 -56759
-41570 -30982
-33978 -29501
-57344 1461
7013 3994
8717 35193
-67051 88349
55909 -16261
-9386 -12345
-81748 -60301
90672 -508
50641 -41837
-39786 -56884
-73727 -47864
27208 92962
-21764 -84193
-67581 -18737
-62327 79666
-9379 94247
93657 -20399
-44982 -64433
-5769 39448
-31629 50535
-42584 68014
61851 -71590
-18246 19094
88723 -22786
13846 93548
51579 -52859
41334 -75716
23651 -96122
51361 -57195
23171 -14608
-76782 31508
-66829 93354
34741 -18152
-22495 -51229
49756 -23292
95020 64326
41733 81078
-35089 -16411
-55660 -5432
30574 -900
77285 -13640
-65357 17172
-52617 67043
10967 -30123
91160 -31371
-44227 57189
68451 -60447
38497 -50448
-17151 -27683
-48000 -37104
-20855 -16175
-43841 79060
56931 -34459
-14088 -24774
71517 60155
-33523 -41811
-20423 -90968
-26968 93564
45992 -14143
-96761 -68408
-32655 -86132
-61771 -35099
-8020 -20614
-71940 18543
-31013 76704
436 -20865
31101 -75471
65004 63546
10876 -17973
5994 52744
-7906 71493
83190 25523
-98936 -86815
11171 -87447
-36317 19555
74255 81180
-25627 63687
5217 26560
56404 99408
-35014 -26359
-44956 -53113
32139 37304
9839 17827
83679 -69657
-89217 53784
96471 51285
-67268 76567
13989 -57715
23309 16930
-69598 -24319
89753 -74833
81252 39650
-67292 79181
-57211 46507
-67418 62712
36319 49009
-36023 41189
86036 47786
-91656 -52018
-13563 -52044
25390 67180
28683 23002
-32664 90391
-85965 -53410
49555 15726
-92338 48199
31071 30257
-92053 -66779
-82368 29988
99822 92475
-10183 9095
-69121 -88943
67093 -34479
6431 46945
-14132 -22908
-36208 32095
21021 73150
60671 2301
-7097 47449
8382 -84595
-6011 33467
-26389 -81930
-37580 96513
-21054 47330
7199 72392
-33062 -89003
-63393 -66949
-40356 -95647
-10170 80264
52823 55715
52779 2059
31186 -93088
65962 69558
-60154 34150
84327 -51979
-71456 19725
-23012 -43898
-21579 48960
77074 46994
-74550 6264
-20256 93228
81894 55416
-53414 -62623
2180 -58617
44390 19965
11408 89956
-2706 -49443
-69957 93228
-89643 40760
-38767 61672
-89972 -58379
-23235 86156
93337 26820
304 -14602
54597 95817
31896 -77409
-59274 -33044
27345 -64433
51530 -60873
35979 85421
19856 36468
10833 -32718
44366 -18682
-87322 46636
-66869 11551
56372 35494
-83798 70596
-55608 39826
-68033 28146
35736 76180
76619 -6742
-3361 63537
-91787 -45348
16522 -1488
56053 -82675
-61009 -81516
-78956 42372
84899 -86349
-82119 -71681
-95710 11757
-84912 17939
-39461 -81037
-89108 -28414
-86311 -8622
90030 51673
-26148 60547
-72820 54459
-90420 75013
91365 91264
46767 83414
-1561 60978
60147 -90344
-32394 75965
-43338 -81684
-60924 77481
-4040 -75878
67856 -22306
13542 -50142
26075 -25340
-49060 -66525
-32121 89076
1637 53732
87749 50221
56620 -47216
83817 8837
-69516 41789
-1274 -20129
-12148 84765
-72173 -78493
69104 -23364
-39944 30391
-36437 50317
59312 -78104
75787 22872
88451 -79489
24847 83488
-30103 42348
-26791 -71670
58079 59415
-80794 -37313
51954 -83374
61167 45933
-38113 -40411
-29895 -92284
-96593 -9175
-33762 -93993
-63516 -49111
87884 -76206
-63333 9347
92001 78290
33407 -68507
-47065 -85133
-49568 99665
25040 -26849
-92495 10321
-66361 18742
-58695 34587
-31459 -92975
-34591 19726
-28870 56287
83305 84145
-96901 18440
-43363 67094
14034 24679
96063 -10491
-48141 -79913
94076 -1897
28162 93476
80593 -90156
-62122 -69821
-58148 27932
-13186 -10631
41920 -45621
-49572 -68804
51342 -24052
32160 14055
-58550 49762
-6198 -30813
14472 20847
35403 43597
-29639 -68080
77381 -63417
14175 14400
-30797 50659
36569 22426
-30565 95588
47437 -10661
6458 -74978
-93718 8498
-49429 30901
-72772 18684
-66086 -14630
-25970 32755
-21406 -45336
-64507 -47770
18390 -99472
-59043 72361
-60926 82190
-95887 -63748
-57875 -78737
-55590 93836
19907 -53387
-87659 -70173
64588 72021
-84561 52309
78566 -25360
66806 33223
-5748 -42954
9868 -29801
67792 95359
63938 50877
-45885 -92892
96782 19206
-66580 -46086
